META,inlet_choked,yes - Leakage test
DATA,ts_ms,diaphragm_pct,piston_pct,mpx_pressure_hPa,bmp_temp_C,bmp_pressure_hPa,dht_temp_C,dht_humidity
DATA,232023,0,0,2031.50, 23.40,1011.42,NaN,NaN
DATA,233023,0,0,2036.93, 23.39,1011.38,NaN,NaN
DATA,234022,0,0,2031.50, 23.40,1011.41,NaN,NaN
DATA,235023,0,0,2036.93, 23.39,1011.45,NaN,NaN
DATA,236022,0,0,2031.50, 23.39,1011.42,NaN,NaN
DATA,237023,0,0,2031.50, 23.39,1011.45,NaN,NaN
DATA,238022,0,0,2031.50, 23.39,1011.42,NaN,NaN
DATA,239023,0,0,2031.50, 23.39,1011.43,NaN,NaN
DATA,240022,0,0,2031.50, 23.39,1011.45,NaN,NaN
DATA,241022,0,0,2031.50, 23.40,1011.42,NaN,NaN
DATA,242023,0,0,2031.50, 23.39,1011.44,NaN,NaN
DATA,243022,0,0,2031.50, 23.39,1011.42,NaN,NaN
DATA,244023,0,0,2031.50, 23.39,1011.46,NaN,NaN
DATA,245022,0,0,2031.50, 23.39,1011.43,NaN,NaN
DATA,246023,0,0,2031.50, 23.39,1011.47,NaN,NaN
DATA,247022,0,0,2031.50, 23.39,1011.46,NaN,NaN
DATA,248023,0,0,2026.07, 23.39,1011.41,NaN,NaN
DATA,249023,0,0,2026.07, 23.39,1011.42,NaN,NaN
DATA,250022,0,0,2026.07, 23.39,1011.41,NaN,NaN
DATA,251023,0,0,2026.07, 23.39,1011.44,NaN,NaN
DATA,252022,0,0,2026.07, 23.39,1011.40,NaN,NaN
DATA,253023,0,0,2026.07, 23.39,1011.40,NaN,NaN
DATA,254022,0,0,2026.07, 23.39,1011.41,NaN,NaN
DATA,255023,0,0,2026.07, 23.39,1011.39,NaN,NaN
DATA,256022,0,0,2026.07, 23.39,1011.38,NaN,NaN
DATA,257022,0,0,2026.07, 23.39,1011.40,NaN,NaN
DATA,258023,0,0,2026.07, 23.39,1011.39,NaN,NaN
DATA,259022,0,0,2026.07, 23.39,1011.38,NaN,NaN
DATA,260023,0,0,2026.07, 23.39,1011.39,NaN,NaN
DATA,261022,0,0,2026.07, 23.38,1011.41,NaN,NaN
DATA,262023,0,0,2026.07, 23.39,1011.41,NaN,NaN
DATA,263022,0,0,2026.07, 23.39,1011.46,NaN,NaN
DATA,264023,0,0,2026.07, 23.39,1011.43,NaN,NaN
DATA,265023,0,0,2026.07, 23.38,1011.44,NaN,NaN
DATA,266022,0,0,2026.07, 23.39,1011.46,NaN,NaN
DATA,267023,0,0,2026.07, 23.39,1011.40,NaN,NaN
DATA,268022,0,0,2020.64, 23.39,1011.40,NaN,NaN
DATA,269023,0,0,2026.07, 23.39,1011.40,NaN,NaN
DATA,270022,0,0,2020.64, 23.39,1011.41,NaN,NaN
DATA,271023,0,0,2020.64, 23.38,1011.39,NaN,NaN
DATA,272022,0,0,2020.64, 23.39,1011.37,NaN,NaN
DATA,273022,0,0,2020.64, 23.39,1011.39,NaN,NaN
DATA,274023,0,0,2020.64, 23.39,1011.45,NaN,NaN
DATA,275022,0,0,2020.64, 23.39,1011.40,NaN,NaN
DATA,276023,0,0,2020.64, 23.38,1011.39,NaN,NaN
DATA,277022,0,0,2020.64, 23.39,1011.36,NaN,NaN
DATA,278023,0,0,2020.64, 23.38,1011.39,NaN,NaN
DATA,279022,0,0,2020.64, 23.38,1011.41,NaN,NaN
DATA,280023,0,0,2020.64, 23.39,1011.43,NaN,NaN
DATA,281023,0,0,2020.64, 23.39,1011.38,NaN,NaN
DATA,282022,0,0,2015.21, 23.38,1011.40,NaN,NaN
DATA,283023,0,0,2020.64, 23.39,1011.39,NaN,NaN
DATA,284022,0,0,2020.64, 23.39,1011.38,NaN,NaN
DATA,285023,0,0,2015.21, 23.39,1011.40,NaN,NaN
DATA,286022,0,0,2015.21, 23.38,1011.40,NaN,NaN
DATA,287023,0,0,2015.21, 23.38,1011.37,NaN,NaN
DATA,288022,0,0,2015.21, 23.39,1011.38,NaN,NaN
DATA,289022,0,0,2015.21, 23.38,1011.39,NaN,NaN
DATA,290023,0,0,2015.21, 23.39,1011.38,NaN,NaN
DATA,291022,0,0,2020.64, 23.38,1011.38,NaN,NaN
DATA,292023,0,0,2015.21, 23.38,1011.37,NaN,NaN
DATA,293022,0,0,2015.21, 23.39,1011.37,NaN,NaN
DATA,294023,0,0,2015.21, 23.38,1011.36,NaN,NaN
DATA,295022,0,0,2015.21, 23.39,1011.38,NaN,NaN
DATA,296023,0,0,2015.21, 23.38,1011.38,NaN,NaN
